cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_em_coletivo
454;2003;2003m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
455;2003;2003m04;Mendes;3302809;Interior;0
456;2003;2003m04;Engenheiro Paulo de Frontin;3301801;Interior;0
457;2003;2003m04;Itatiaia;3302254;Interior;0
458;2003;2003m04;"Porto Real;Quatis";9999992;Interior;0
459;2003;2003m04;São José do Vale do Rio Preto;3305158;Interior;0
460;2003;2003m04;Petrópolis;3303906;Interior;3
461;2003;2003m04;Petrópolis;3303906;Interior;1
462;2003;2003m04;Paraíba do Sul;3303708;Interior;1
463;2003;2003m04;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;2
464;2003;2003m04;Sapucaia;3305406;Interior;0
465;2003;2003m04;Teresópolis;3305802;Interior;0
466;2003;2003m04;Sumidouro;3305703;Interior;0
467;2003;2003m04;Carmo;3301207;Interior;0
468;2003;2003m04;Araruama;3300209;Interior;2
469;2003;2003m04;Rio Bonito;3304300;Interior;1
470;2003;2003m04;Silva Jardim;3305604;Interior;0
471;2003;2003m04;Casimiro de Abreu;3301306;Interior;0
472;2003;2003m04;Conceição de Macabú;3301405;Interior;0
473;2003;2003m04;"Macaé;Quissamã;Carapebus";9999984;Interior;3
474;2003;2003m04;Saquarema;3305505;Interior;1
475;2003;2003m04;São Pedro da Aldeia;3305208;Interior;0
476;2003;2003m04;"Cabo Frio;Arraial do Cabo";9999985;Interior;7
477;2003;2003m04;Armação dos Búzios;3300233;Interior;1
478;2003;2003m04;Rio das Ostras;3304524;Interior;1
479;2003;2003m04;Iguaba Grande;3301876;Interior;0
480;2003;2003m04;Campos dos Goytacazes;3301009;Interior;1
481;2003;2003m04;Itaocara;3302106;Interior;0
482;2003;2003m04;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
483;2003;2003m04;Miracema;3303005;Interior;0
484;2003;2003m04;Laje do Muriaé;3302304;Interior;0
485;2003;2003m04;Porciúncula;3304102;Interior;0
486;2003;2003m04;"Natividade;Varre-Sai";9999997;Interior;0
487;2003;2003m04;São Fidélis;3304805;Interior;0
488;2003;2003m04;Cambuci;3300902;Interior;0
489;2003;2003m04;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;0
490;2003;2003m04;Bom Jesus de Itabapoana;3300605;Interior;0
491;2003;2003m04;São João da Barra;3305000;Interior;0
492;2003;2003m04;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;7
493;2003;2003m04;Nova Friburgo;3303401;Interior;0
494;2003;2003m04;Duas Barras;3301603;Interior;0
495;2003;2003m04;Cantagalo;3301108;Interior;0
496;2003;2003m04;"Cordeiro;Macuco";9999998;Interior;0
497;2003;2003m04;São Sebastião do Alto;3305307;Interior;0
498;2003;2003m04;Santa Maria Madalena;3304607;Interior;0
499;2003;2003m04;Trajano de Morais;3305901;Interior;0
500;2003;2003m04;Bom Jardim;3300506;Interior;0
501;2003;2003m04;Cachoeiras de Macacu;3300803;Interior;0
502;2003;2003m04;Mangaratiba;3302601;Interior;0
503;2003;2003m04;Angra dos Reis;3300100;Interior;2
504;2003;2003m04;Paraty;3303807;Interior;0
505;2003;2003m04;Rio Claro;3304409;Interior;0
506;2003;2003m05;Rio de Janeiro;3304557;Capital;5
507;2003;2003m05;Rio de Janeiro;3304557;Capital;10
508;2003;2003m05;Rio de Janeiro;3304557;Capital;2
509;2003;2003m05;Rio de Janeiro;3304557;Capital;8
510;2003;2003m05;Rio de Janeiro;3304557;Capital;1
511;2003;2003m05;Rio de Janeiro;3304557;Capital;12
512;2003;2003m05;Rio de Janeiro;3304557;Capital;5
513;2003;2003m05;Rio de Janeiro;3304557;Capital;3
514;2003;2003m05;Rio de Janeiro;3304557;Capital;4
515;2003;2003m05;Rio de Janeiro;3304557;Capital;1
516;2003;2003m05;Rio de Janeiro;3304557;Capital;5
517;2003;2003m05;Rio de Janeiro;3304557;Capital;17
518;2003;2003m05;Rio de Janeiro;3304557;Capital;15
519;2003;2003m05;Rio de Janeiro;3304557;Capital;5
520;2003;2003m05;Rio de Janeiro;3304557;Capital;1
521;2003;2003m05;Rio de Janeiro;3304557;Capital;4
522;2003;2003m05;Rio de Janeiro;3304557;Capital;17
523;2003;2003m05;Rio de Janeiro;3304557;Capital;14
524;2003;2003m05;Rio de Janeiro;3304557;Capital;11
525;2003;2003m05;Rio de Janeiro;3304557;Capital;8
526;2003;2003m05;Rio de Janeiro;3304557;Capital;4
527;2003;2003m05;Rio de Janeiro;3304557;Capital;0
528;2003;2003m05;Rio de Janeiro;3304557;Capital;10
529;2003;2003m05;Rio de Janeiro;3304557;Capital;10
530;2003;2003m05;Rio de Janeiro;3304557;Capital;22
531;2003;2003m05;Rio de Janeiro;3304557;Capital;9
532;2003;2003m05;Rio de Janeiro;3304557;Capital;1
533;2003;2003m05;Rio de Janeiro;3304557;Capital;18
534;2003;2003m05;Rio de Janeiro;3304557;Capital;14
535;2003;2003m05;Rio de Janeiro;3304557;Capital;19
536;2003;2003m05;Rio de Janeiro;3304557;Capital;24
537;2003;2003m05;Rio de Janeiro;3304557;Capital;12
538;2003;2003m05;Rio de Janeiro;3304557;Capital;10
539;2003;2003m05;Rio de Janeiro;3304557;Capital;11
540;2003;2003m05;Rio de Janeiro;3304557;Capital;21
541;2003;2003m05;Rio de Janeiro;3304557;Capital;15
542;2003;2003m05;Rio de Janeiro;3304557;Capital;2
543;2003;2003m05;Rio de Janeiro;3304557;Capital;0
544;2003;2003m05;Rio de Janeiro;3304557;Capital;6
545;2003;2003m05;Seropédica;3305554;Baixada Fluminense;0
546;2003;2003m05;Itaguaí;3302007;Baixada Fluminense;1
547;2003;2003m05;Paracambi;3303609;Baixada Fluminense;0
548;2003;2003m05;Nova Iguaçu;3303500;Baixada Fluminense;8
549;2003;2003m05;Mesquita;3302858;Baixada Fluminense;12
550;2003;2003m05;Belford Roxo;3300456;Baixada Fluminense;8
551;2003;2003m05;"Queimados;Japeri";9999981;Baixada Fluminense;1
552;2003;2003m05;Nova Iguaçu;3303500;Baixada Fluminense;5
553;2003;2003m05;Nilópolis;3303203;Baixada Fluminense;2
554;2003;2003m05;Nova Iguaçu;3303500;Baixada Fluminense;9
555;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;32
556;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;18
557;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;0
558;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;5
559;2003;2003m05;São João de Meriti;3305109;Baixada Fluminense;12
560;2003;2003m05;"Magé;Guapimirim";9999982;Baixada Fluminense;2
561;2003;2003m05;Magé;3302502;Baixada Fluminense;2
562;2003;2003m05;"Itaboraí;Tanguá";9999983;Interior;16
563;2003;2003m05;São Gonçalo;3304904;Grande Niterói;7
564;2003;2003m05;São Gonçalo;3304904;Grande Niterói;7
565;2003;2003m05;São Gonçalo;3304904;Grande Niterói;27
566;2003;2003m05;São Gonçalo;3304904;Grande Niterói;13
567;2003;2003m05;Niterói;3303302;Grande Niterói;21
568;2003;2003m05;Niterói;3303302;Grande Niterói;14
569;2003;2003m05;Niterói;3303302;Grande Niterói;12
570;2003;2003m05;Niterói;3303302;Grande Niterói;7
571;2003;2003m05;Niterói;3303302;Grande Niterói;4
572;2003;2003m05;Maricá;3302700;Grande Niterói;5
573;2003;2003m05;Barra do Pirai;3300308;Interior;0
574;2003;2003m05;Resende;3304201;Interior;3
575;2003;2003m05;Barra Mansa;3300407;Interior;5
576;2003;2003m05;Valença;3306107;Interior;0
577;2003;2003m05;Rio das Flores;3304508;Interior;0
578;2003;2003m05;Volta Redonda;3306305;Interior;1
579;2003;2003m05;"Piraí;Pinheiral";9999988;Interior;0
580;2003;2003m05;Vassouras;3306206;Interior;0
581;2003;2003m05;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
582;2003;2003m05;Mendes;3302809;Interior;0
583;2003;2003m05;Engenheiro Paulo de Frontin;3301801;Interior;0
584;2003;2003m05;Itatiaia;3302254;Interior;0
585;2003;2003m05;"Porto Real;Quatis";9999992;Interior;0
586;2003;2003m05;São José do Vale do Rio Preto;3305158;Interior;0
587;2003;2003m05;Petrópolis;3303906;Interior;2
588;2003;2003m05;Petrópolis;3303906;Interior;0
589;2003;2003m05;Paraíba do Sul;3303708;Interior;1
590;2003;2003m05;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;2
591;2003;2003m05;Sapucaia;3305406;Interior;0
592;2003;2003m05;Teresópolis;3305802;Interior;0
593;2003;2003m05;Sumidouro;3305703;Interior;0
594;2003;2003m05;Carmo;3301207;Interior;0
595;2003;2003m05;Araruama;3300209;Interior;0
596;2003;2003m05;Rio Bonito;3304300;Interior;4
597;2003;2003m05;Silva Jardim;3305604;Interior;0
598;2003;2003m05;Casimiro de Abreu;3301306;Interior;0
599;2003;2003m05;Conceição de Macabú;3301405;Interior;0
600;2003;2003m05;"Macaé;Quissamã;Carapebus";9999984;Interior;9
601;2003;2003m05;Saquarema;3305505;Interior;2
602;2003;2003m05;São Pedro da Aldeia;3305208;Interior;4
603;2003;2003m05;"Cabo Frio;Arraial do Cabo";9999985;Interior;4
604;2003;2003m05;Armação dos Búzios;3300233;Interior;1
605;2003;2003m05;Rio das Ostras;3304524;Interior;1
606;2003;2003m05;Iguaba Grande;3301876;Interior;0
607;2003;2003m05;Campos dos Goytacazes;3301009;Interior;1
608;2003;2003m05;Itaocara;3302106;Interior;0
609;2003;2003m05;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
610;2003;2003m05;Miracema;3303005;Interior;0
611;2003;2003m05;Laje do Muriaé;3302304;Interior;0
612;2003;2003m05;Porciúncula;3304102;Interior;0
613;2003;2003m05;"Natividade;Varre-Sai";9999997;Interior;0
614;2003;2003m05;São Fidélis;3304805;Interior;0
615;2003;2003m05;Cambuci;3300902;Interior;0
616;2003;2003m05;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;0
617;2003;2003m05;Bom Jesus de Itabapoana;3300605;Interior;0
618;2003;2003m05;São João da Barra;3305000;Interior;0
619;2003;2003m05;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;8
620;2003;2003m05;Nova Friburgo;3303401;Interior;4
621;2003;2003m05;Duas Barras;3301603;Interior;0
622;2003;2003m05;Cantagalo;3301108;Interior;0
623;2003;2003m05;"Cordeiro;Macuco";9999998;Interior;0
624;2003;2003m05;São Sebastião do Alto;3305307;Interior;0
625;2003;2003m05;Santa Maria Madalena;3304607;Interior;0
626;2003;2003m05;Trajano de Morais;3305901;Interior;0
627;2003;2003m05;Bom Jardim;3300506;Interior;0
628;2003;2003m05;Cachoeiras de Macacu;3300803;Interior;0
629;2003;2003m05;Mangaratiba;3302601;Interior;2
630;2003;2003m05;Angra dos Reis;3300100;Interior;2
631;2003;2003m05;Paraty;3303807;Interior;0
632;2003;2003m05;Rio Claro;3304409;Interior;0
633;2003;2003m06;Rio de Janeiro;3304557;Capital;4
634;2003;2003m06;Rio de Janeiro;3304557;Capital;3
635;2003;2003m06;Rio de Janeiro;3304557;Capital;1
636;2003;2003m06;Rio de Janeiro;3304557;Capital;15
637;2003;2003m06;Rio de Janeiro;3304557;Capital;0
638;2003;2003m06;Rio de Janeiro;3304557;Capital;5
639;2003;2003m06;Rio de Janeiro;3304557;Capital;4
640;2003;2003m06;Rio de Janeiro;3304557;Capital;1
641;2003;2003m06;Rio de Janeiro;3304557;Capital;5
642;2003;2003m06;Rio de Janeiro;3304557;Capital;0
643;2003;2003m06;Rio de Janeiro;3304557;Capital;10
644;2003;2003m06;Rio de Janeiro;3304557;Capital;8
645;2003;2003m06;Rio de Janeiro;3304557;Capital;11
646;2003;2003m06;Rio de Janeiro;3304557;Capital;2
647;2003;2003m06;Rio de Janeiro;3304557;Capital;2
648;2003;2003m06;Rio de Janeiro;3304557;Capital;2
649;2003;2003m06;Rio de Janeiro;3304557;Capital;38
650;2003;2003m06;Rio de Janeiro;3304557;Capital;9
651;2003;2003m06;Rio de Janeiro;3304557;Capital;2
652;2003;2003m06;Rio de Janeiro;3304557;Capital;4
653;2003;2003m06;Rio de Janeiro;3304557;Capital;1
654;2003;2003m06;Rio de Janeiro;3304557;Capital;0
655;2003;2003m06;Rio de Janeiro;3304557;Capital;4
656;2003;2003m06;Rio de Janeiro;3304557;Capital;8
657;2003;2003m06;Rio de Janeiro;3304557;Capital;16
658;2003;2003m06;Rio de Janeiro;3304557;Capital;6
659;2003;2003m06;Rio de Janeiro;3304557;Capital;0
660;2003;2003m06;Rio de Janeiro;3304557;Capital;23
661;2003;2003m06;Rio de Janeiro;3304557;Capital;5
662;2003;2003m06;Rio de Janeiro;3304557;Capital;13
663;2003;2003m06;Rio de Janeiro;3304557;Capital;21
664;2003;2003m06;Rio de Janeiro;3304557;Capital;16
665;2003;2003m06;Rio de Janeiro;3304557;Capital;8
666;2003;2003m06;Rio de Janeiro;3304557;Capital;8
667;2003;2003m06;Rio de Janeiro;3304557;Capital;22
668;2003;2003m06;Rio de Janeiro;3304557;Capital;16
669;2003;2003m06;Rio de Janeiro;3304557;Capital;3
670;2003;2003m06;Rio de Janeiro;3304557;Capital;0
671;2003;2003m06;Rio de Janeiro;3304557;Capital;4
672;2003;2003m06;Seropédica;3305554;Baixada Fluminense;0
673;2003;2003m06;Itaguaí;3302007;Baixada Fluminense;4
674;2003;2003m06;Paracambi;3303609;Baixada Fluminense;0
675;2003;2003m06;Nova Iguaçu;3303500;Baixada Fluminense;4
676;2003;2003m06;Mesquita;3302858;Baixada Fluminense;7
677;2003;2003m06;Belford Roxo;3300456;Baixada Fluminense;6
678;2003;2003m06;"Queimados;Japeri";9999981;Baixada Fluminense;4
679;2003;2003m06;Nova Iguaçu;3303500;Baixada Fluminense;4
680;2003;2003m06;Nilópolis;3303203;Baixada Fluminense;3
681;2003;2003m06;Nova Iguaçu;3303500;Baixada Fluminense;3
682;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;18
683;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;18
684;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;0
685;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;2
686;2003;2003m06;São João de Meriti;3305109;Baixada Fluminense;14
687;2003;2003m06;"Magé;Guapimirim";9999982;Baixada Fluminense;2
688;2003;2003m06;Magé;3302502;Baixada Fluminense;2
689;2003;2003m06;"Itaboraí;Tanguá";9999983;Interior;31
690;2003;2003m06;São Gonçalo;3304904;Grande Niterói;8
691;2003;2003m06;São Gonçalo;3304904;Grande Niterói;4
692;2003;2003m06;São Gonçalo;3304904;Grande Niterói;22
693;2003;2003m06;São Gonçalo;3304904;Grande Niterói;5
694;2003;2003m06;Niterói;3303302;Grande Niterói;13
695;2003;2003m06;Niterói;3303302;Grande Niterói;5
696;2003;2003m06;Niterói;3303302;Grande Niterói;13
697;2003;2003m06;Niterói;3303302;Grande Niterói;5
698;2003;2003m06;Niterói;3303302;Grande Niterói;6
699;2003;2003m06;Maricá;3302700;Grande Niterói;4
700;2003;2003m06;Barra do Pirai;3300308;Interior;0
701;2003;2003m06;Resende;3304201;Interior;6
702;2003;2003m06;Barra Mansa;3300407;Interior;1
703;2003;2003m06;Valença;3306107;Interior;0
704;2003;2003m06;Rio das Flores;3304508;Interior;0
705;2003;2003m06;Volta Redonda;3306305;Interior;0
706;2003;2003m06;"Piraí;Pinheiral";9999988;Interior;0
707;2003;2003m06;Vassouras;3306206;Interior;0
708;2003;2003m06;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
709;2003;2003m06;Mendes;3302809;Interior;0
710;2003;2003m06;Engenheiro Paulo de Frontin;3301801;Interior;0
711;2003;2003m06;Itatiaia;3302254;Interior;0
712;2003;2003m06;"Porto Real;Quatis";9999992;Interior;0
713;2003;2003m06;São José do Vale do Rio Preto;3305158;Interior;0
714;2003;2003m06;Petrópolis;3303906;Interior;2
715;2003;2003m06;Petrópolis;3303906;Interior;0
716;2003;2003m06;Paraíba do Sul;3303708;Interior;0
717;2003;2003m06;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;2
718;2003;2003m06;Sapucaia;3305406;Interior;0
719;2003;2003m06;Teresópolis;3305802;Interior;0
720;2003;2003m06;Sumidouro;3305703;Interior;0
721;2003;2003m06;Carmo;3301207;Interior;0
722;2003;2003m06;Araruama;3300209;Interior;0
723;2003;2003m06;Rio Bonito;3304300;Interior;0
724;2003;2003m06;Silva Jardim;3305604;Interior;0
725;2003;2003m06;Casimiro de Abreu;3301306;Interior;0
726;2003;2003m06;Conceição de Macabú;3301405;Interior;0
727;2003;2003m06;"Macaé;Quissamã;Carapebus";9999984;Interior;4
728;2003;2003m06;Saquarema;3305505;Interior;0
729;2003;2003m06;São Pedro da Aldeia;3305208;Interior;1
730;2003;2003m06;"Cabo Frio;Arraial do Cabo";9999985;Interior;1
731;2003;2003m06;Armação dos Búzios;3300233;Interior;0
732;2003;2003m06;Rio das Ostras;3304524;Interior;0
733;2003;2003m06;Iguaba Grande;3301876;Interior;0
734;2003;2003m06;Campos dos Goytacazes;3301009;Interior;1
735;2003;2003m06;Itaocara;3302106;Interior;0
736;2003;2003m06;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
737;2003;2003m06;Miracema;3303005;Interior;0
738;2003;2003m06;Laje do Muriaé;3302304;Interior;0
739;2003;2003m06;Porciúncula;3304102;Interior;0
740;2003;2003m06;"Natividade;Varre-Sai";9999997;Interior;0
741;2003;2003m06;São Fidélis;3304805;Interior;0
742;2003;2003m06;Cambuci;3300902;Interior;0
743;2003;2003m06;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;1
744;2003;2003m06;Bom Jesus de Itabapoana;3300605;Interior;0
745;2003;2003m06;São João da Barra;3305000;Interior;0
746;2003;2003m06;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;5
747;2003;2003m06;Nova Friburgo;3303401;Interior;0
748;2003;2003m06;Duas Barras;3301603;Interior;0
749;2003;2003m06;Cantagalo;3301108;Interior;0
750;2003;2003m06;"Cordeiro;Macuco";9999998;Interior;0
751;2003;2003m06;São Sebastião do Alto;3305307;Interior;0
752;2003;2003m06;Santa Maria Madalena;3304607;Interior;0
753;2003;2003m06;Trajano de Morais;3305901;Interior;0
754;2003;2003m06;Bom Jardim;3300506;Interior;0
755;2003;2003m06;Cachoeiras de Macacu;3300803;Interior;0
756;2003;2003m06;Mangaratiba;3302601;Interior;3
757;2003;2003m06;Angra dos Reis;3300100;Interior;5
758;2003;2003m06;Paraty;3303807;Interior;1
759;2003;2003m06;Rio Claro;3304409;Interior;0
760;2003;2003m07;Rio de Janeiro;3304557;Capital;1
761;2003;2003m07;Rio de Janeiro;3304557;Capital;12
762;2003;2003m07;Rio de Janeiro;3304557;Capital;0
763;2003;2003m07;Rio de Janeiro;3304557;Capital;7
764;2003;2003m07;Rio de Janeiro;3304557;Capital;0
765;2003;2003m07;Rio de Janeiro;3304557;Capital;4
766;2003;2003m07;Rio de Janeiro;3304557;Capital;1
767;2003;2003m07;Rio de Janeiro;3304557;Capital;1
768;2003;2003m07;Rio de Janeiro;3304557;Capital;5
769;2003;2003m07;Rio de Janeiro;3304557;Capital;6
770;2003;2003m07;Rio de Janeiro;3304557;Capital;2
771;2003;2003m07;Rio de Janeiro;3304557;Capital;5
772;2003;2003m07;Rio de Janeiro;3304557;Capital;12
773;2003;2003m07;Rio de Janeiro;3304557;Capital;1
774;2003;2003m07;Rio de Janeiro;3304557;Capital;4
775;2003;2003m07;Rio de Janeiro;3304557;Capital;2
776;2003;2003m07;Rio de Janeiro;3304557;Capital;34
777;2003;2003m07;Rio de Janeiro;3304557;Capital;9
778;2003;2003m07;Rio de Janeiro;3304557;Capital;4
779;2003;2003m07;Rio de Janeiro;3304557;Capital;0
780;2003;2003m07;Rio de Janeiro;3304557;Capital;2
781;2003;2003m07;Rio de Janeiro;3304557;Capital;0
782;2003;2003m07;Rio de Janeiro;3304557;Capital;3
783;2003;2003m07;Rio de Janeiro;3304557;Capital;7
784;2003;2003m07;Rio de Janeiro;3304557;Capital;24
785;2003;2003m07;Rio de Janeiro;3304557;Capital;12
786;2003;2003m07;Rio de Janeiro;3304557;Capital;0
787;2003;2003m07;Rio de Janeiro;3304557;Capital;5
788;2003;2003m07;Rio de Janeiro;3304557;Capital;3
789;2003;2003m07;Rio de Janeiro;3304557;Capital;15
790;2003;2003m07;Rio de Janeiro;3304557;Capital;20
791;2003;2003m07;Rio de Janeiro;3304557;Capital;14
792;2003;2003m07;Rio de Janeiro;3304557;Capital;15
793;2003;2003m07;Rio de Janeiro;3304557;Capital;4
794;2003;2003m07;Rio de Janeiro;3304557;Capital;11
795;2003;2003m07;Rio de Janeiro;3304557;Capital;19
796;2003;2003m07;Rio de Janeiro;3304557;Capital;4
797;2003;2003m07;Rio de Janeiro;3304557;Capital;0
798;2003;2003m07;Rio de Janeiro;3304557;Capital;4
799;2003;2003m07;Seropédica;3305554;Baixada Fluminense;0
800;2003;2003m07;Itaguaí;3302007;Baixada Fluminense;3
801;2003;2003m07;Paracambi;3303609;Baixada Fluminense;0
802;2003;2003m07;Nova Iguaçu;3303500;Baixada Fluminense;3
803;2003;2003m07;Mesquita;3302858;Baixada Fluminense;3
804;2003;2003m07;Belford Roxo;3300456;Baixada Fluminense;2
805;2003;2003m07;"Queimados;Japeri";9999981;Baixada Fluminense;0
806;2003;2003m07;Nova Iguaçu;3303500;Baixada Fluminense;1
807;2003;2003m07;Nilópolis;3303203;Baixada Fluminense;4
808;2003;2003m07;Nova Iguaçu;3303500;Baixada Fluminense;5
809;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;12
810;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;9
811;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;1
812;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;8
813;2003;2003m07;São João de Meriti;3305109;Baixada Fluminense;10
814;2003;2003m07;"Magé;Guapimirim";9999982;Baixada Fluminense;2
815;2003;2003m07;Magé;3302502;Baixada Fluminense;2
816;2003;2003m07;"Itaboraí;Tanguá";9999983;Interior;7
817;2003;2003m07;São Gonçalo;3304904;Grande Niterói;5
818;2003;2003m07;São Gonçalo;3304904;Grande Niterói;4
819;2003;2003m07;São Gonçalo;3304904;Grande Niterói;6
820;2003;2003m07;São Gonçalo;3304904;Grande Niterói;3
821;2003;2003m07;Niterói;3303302;Grande Niterói;5
822;2003;2003m07;Niterói;3303302;Grande Niterói;6
823;2003;2003m07;Niterói;3303302;Grande Niterói;8
824;2003;2003m07;Niterói;3303302;Grande Niterói;11
825;2003;2003m07;Niterói;3303302;Grande Niterói;0
826;2003;2003m07;Maricá;3302700;Grande Niterói;1
